,DNA_UNIQUE_ID,Variety Group (Tree)1,days_to_mat,source_country,rice_blast,fast,stdardized_mat,z_score
1495,IRIS 313-12279,Tropical japonica,124.0,MADAGASCAR,,False,-0.329751002144,-0.32537235294
1496,IRIS 313-12281,Tropical japonica,127.0,MADAGASCAR,,False,-0.205316661712,-0.202426711571
1497,IRIS 313-11794,Tropical japonica,131.0,MADAGASCAR,Susceptible,False,-0.0394042078033,-0.038499189746
1498,IRIS 313-9791,Indica,146.0,MALAWI,,False,0.582767494354,0.576229017098
1499,IRIS 313-9558,Basmati/sadri,129.0,MALAYSIA,Susceptible,False,-0.122360434758,-0.120462950659
1500,IRIS 313-9558,Basmati/sadri,129.0,MALAYSIA,Susceptible,False,-0.122360434758,-0.120462950659
1501,IRIS 313-8723,Indica,186.0,MALAYSIA,Susceptible,False,2.24189203344,2.21550423535
1502,IRIS 313-8811,Indica,187.0,MALAYSIA,Susceptible,False,2.28337014692,2.2564861158
1503,IRIS 313-8811,Indica,187.0,MALAYSIA,Susceptible,False,2.28337014692,2.2564861158
1504,IRIS 313-9070,Indica,164.0,MALAYSIA,Susceptible,False,1.32937353694,1.31390286531
1505,IRIS 313-8492,Indica,159.0,MALAYSIA,Susceptible,False,1.12198296956,1.10899346303
1506,IRIS 313-8492,Indica,159.0,MALAYSIA,Susceptible,False,1.12198296956,1.10899346303
1507,IRIS 313-8468,Indica,185.0,MALAYSIA,Susceptible,False,2.20041391996,2.17452235489
1508,IRIS 313-8781,Indica,145.0,MALAYSIA,Susceptible,False,0.541289380877,0.535247136642
1509,IRIS 313-9694,Indica,170.0,MALAYSIA,Susceptible,False,1.57824221781,1.55979414805
1510,IRIS 313-9694,Indica,170.0,MALAYSIA,Susceptible,False,1.57824221781,1.55979414805
1511,IRIS 313-8316,Indica,166.0,MALAYSIA,Susceptible,False,1.4123297639,1.39586662622
1512,IRIS 313-9699,Indica,202.0,MALAYSIA,,False,2.90554184908,2.87121432265
1513,IRIS 313-9582,Indica,184.0,MALAYSIA,,False,2.15893580649,2.13354047444
1514,IRIS 313-9102,Indica,186.0,MALAYSIA,Susceptible,False,2.24189203344,2.21550423535
1515,IRIS 313-9102,Indica,186.0,MALAYSIA,Susceptible,False,2.24189203344,2.21550423535
1516,IRIS 313-9210,Indica,181.0,MALAYSIA,Highly susceptible,False,2.03450146606,2.01059483307
1517,IRIS 313-8591,Indica,167.0,MALAYSIA,Susceptible,False,1.45380787737,1.43684850668
1518,IRIS 313-11591,Indica,173.0,MALAYSIA,,False,1.70267655824,1.68273978942
1519,IRIS 313-8407,Indica,191.0,MALAYSIA,Susceptible,False,2.44928260083,2.42041363763
1520,IRIS 313-9409,Indica,196.0,MALAYSIA,Susceptible,False,2.65667316821,2.62532303991
1521,IRIS 313-9409,Indica,196.0,MALAYSIA,Susceptible,False,2.65667316821,2.62532303991
1522,IRIS 313-8557,Indica,162.0,MALAYSIA,Susceptible,False,1.24641730999,1.2319391044
1523,IRIS 313-8312,Indica,192.0,MALAYSIA,Susceptible,False,2.4907607143,2.46139551809
1524,IRIS 313-8312,Indica,192.0,MALAYSIA,Susceptible,False,2.4907607143,2.46139551809
1525,IRIS 313-12005,Indica,210.0,MALAYSIA,,False,3.23736675689,3.1990693663
1526,IRIS 313-10694,Indica,154.0,MALAYSIA,Susceptible,False,0.914592402172,0.904084060748
1527,IRIS 313-12135,Indica,120.0,MALAYSIA,,False,-0.495663456052,-0.489299874765
1528,IRIS 313-12135,Indica,120.0,MALAYSIA,,False,-0.495663456052,-0.489299874765
1529,IRIS 313-11848,Indica,191.0,MALAYSIA,Resistant,False,2.44928260083,2.42041363763
1530,IRIS 313-11849,Indica,152.0,MALAYSIA,Susceptible,False,0.831636175217,0.822120299836
1531,IRIS 313-10698,Indica,154.0,MALAYSIA,Susceptible,False,0.914592402172,0.904084060748
1532,IRIS 313-11850,Indica,163.0,MALAYSIA,Susceptible,False,1.28789542347,1.27292098485
1533,IRIS 313-10697,Indica,167.0,MALAYSIA,Susceptible,False,1.45380787737,1.43684850668
1534,IRIS 313-10695,Indica,154.0,MALAYSIA,Moderately resistant,False,0.914592402172,0.904084060748
1535,IRIS 313-10428,Indica,202.0,MALAYSIA,,False,2.90554184908,2.87121432265
1536,IRIS 313-10684,Indica,181.0,MALAYSIA,Susceptible,False,2.03450146606,2.01059483307
1537,IRIS 313-10687,Indica,167.0,MALAYSIA,Susceptible,False,1.45380787737,1.43684850668
1538,IRIS 313-10688,Indica,173.0,MALAYSIA,,False,1.70267655824,1.68273978942
1539,IRIS 313-10699,Indica,186.0,MALAYSIA,,False,2.24189203344,2.21550423535
1540,IRIS 313-10700,Indica,186.0,MALAYSIA,Susceptible,False,2.24189203344,2.21550423535
1541,IRIS 313-10701,Indica,168.0,MALAYSIA,Susceptible,False,1.49528599085,1.47783038714
1542,IRIS 313-10702,Indica,183.0,MALAYSIA,Susceptible,False,2.11745769301,2.09255859398
1543,IRIS 313-10706,Indica,188.0,MALAYSIA,Susceptible,False,2.3248482604,2.29746799626
1544,IRIS 313-10707,Indica,191.0,MALAYSIA,,False,2.44928260083,2.42041363763
1545,IRIS 313-11043,Indica,161.0,MALAYSIA,Susceptible,False,1.20493919651,1.19095722394
1546,IRIS 313-11588,Intermediate type,157.0,MALAYSIA,Susceptible,False,1.0390267426,1.02702970212
1547,IRIS 313-8883,Intermediate type,122.0,MALAYSIA,Susceptible,False,-0.412707229098,-0.407336113852
1548,IRIS 313-12030,Intermediate type,150.0,MALAYSIA,,False,0.748679948263,0.740156538923
1549,IRIS 313-10705,Intermediate type,127.0,MALAYSIA,Moderately susceptible,False,-0.205316661712,-0.202426711571
1550,IRIS 313-9101,Japonica,126.0,MALAYSIA,Susceptible,False,-0.246794775189,-0.243408592027
1551,IRIS 313-9101,Japonica,126.0,MALAYSIA,Susceptible,False,-0.246794775189,-0.243408592027
1552,IRIS 313-9375,Japonica,120.0,MALAYSIA,Susceptible,False,-0.495663456052,-0.489299874765
1553,IRIS 313-9375,Japonica,120.0,MALAYSIA,Susceptible,False,-0.495663456052,-0.489299874765
1554,IRIS 313-11044,Japonica,140.0,MALAYSIA,Moderately susceptible,False,0.333898813491,0.33033773436
1555,IRIS 313-11046,Japonica,133.0,MALAYSIA,Susceptible,False,0.043552019151,0.0434645711665
1556,IRIS 313-8987,Tropical japonica,150.0,MALAYSIA,Susceptible,False,0.748679948263,0.740156538923
1557,IRIS 313-9187,Tropical japonica,128.0,MALAYSIA,Susceptible,False,-0.163838548235,-0.161444831115
1558,IRIS 313-8955,Tropical japonica,132.0,MALAYSIA,Susceptible,False,0.00207390567386,0.00248269071023
1559,IRIS 313-9050,Tropical japonica,150.0,MALAYSIA,Susceptible,False,0.748679948263,0.740156538923
1560,IRIS 313-8894,Tropical japonica,150.0,MALAYSIA,Susceptible,False,0.748679948263,0.740156538923
1561,IRIS 313-8894,Tropical japonica,150.0,MALAYSIA,Susceptible,False,0.748679948263,0.740156538923
1562,IRIS 313-8626,Tropical japonica,126.0,MALAYSIA,Susceptible,False,-0.246794775189,-0.243408592027
1563,IRIS 313-9568,Tropical japonica,144.0,MALAYSIA,,False,0.4998112674,0.494265256185
1564,IRIS 313-8279,Tropical japonica,129.0,MALAYSIA,Susceptible,False,-0.122360434758,-0.120462950659
1565,IRIS 313-8279,Tropical japonica,129.0,MALAYSIA,Susceptible,False,-0.122360434758,-0.120462950659
1566,IRIS 313-8381,Tropical japonica,137.0,MALAYSIA,Susceptible,False,0.20946447306,0.207392092992
1567,IRIS 313-8381,Tropical japonica,137.0,MALAYSIA,Susceptible,False,0.20946447306,0.207392092992
1568,IRIS 313-12070,Tropical japonica,107.0,MALAYSIA,,True,-1.03487893126,-1.0220643207
1569,IRIS 313-11045,Tropical japonica,140.0,MALAYSIA,Susceptible,False,0.333898813491,0.33033773436
1570,IRIS 313-8439,Tropical japonica,136.0,MALAYSIA,Susceptible,False,0.167986359583,0.166410212535
1571,IRIS 313-10703,Tropical japonica,121.0,MALAYSIA,Susceptible,False,-0.454185342575,-0.448317994309
1572,IRIS 313-11328,Tropical japonica,130.0,MALAYSIA,Susceptible,False,-0.0808823212805,-0.0794810702023
1573,IRIS 313-10704,Tropical japonica,121.0,MALAYSIA,Susceptible,False,-0.454185342575,-0.448317994309
1574,IRIS 313-10704,Tropical japonica,121.0,MALAYSIA,Susceptible,False,-0.454185342575,-0.448317994309
1575,IRIS 313-12006,Tropical japonica,170.0,MALAYSIA,,False,1.57824221781,1.55979414805
1576,IRIS 313-11329,Tropical japonica,134.0,MALAYSIA,Susceptible,False,0.0850301326282,0.0844464516228
1577,IRIS 313-12285,Tropical japonica,150.0,MALAYSIA,,False,0.748679948263,0.740156538923
1578,IRIS 313-12108,Tropical japonica,174.0,MALAYSIA,,False,1.74415467172,1.72372166987
1579,IRIS 313-10573,Indica,183.0,MALI,,False,2.11745769301,2.09255859398
1580,IRIS 313-10263,Indica,127.0,MEXICO,,False,-0.205316661712,-0.202426711571
1581,IRIS 313-10263,Indica,127.0,MEXICO,,False,-0.205316661712,-0.202426711571
1582,IRIS 313-9953,Indica,120.0,MEXICO,,False,-0.495663456052,-0.489299874765
1583,IRIS 313-9818,Japonica,141.0,MEXICO,,False,0.375376926968,0.371319614817
1584,IRIS 313-11437,Temperate japonica,134.0,MEXICO,Resistant,False,0.0850301326282,0.0844464516228
1585,IRIS 313-11438,Tropical japonica,134.0,MEXICO,Susceptible,False,0.0850301326282,0.0844464516228
1586,IRIS 313-10113,Indica,150.0,MOZAMBIQUE,,False,0.748679948263,0.740156538923
1587,IRIS 313-12074,Basmati/sadri,190.0,MYANMAR,,False,2.40780448735,2.37943175717
1588,IRIS 313-8793,Indica,172.0,MYANMAR,Susceptible,False,1.66119844476,1.64175790896
1589,IRIS 313-9285,Indica,92.0,MYANMAR,Susceptible,True,-1.65705063341,-1.63679252754
1590,IRIS 313-11549,Indica,144.0,MYANMAR,Susceptible,False,0.4998112674,0.494265256185
1591,IRIS 313-8697,Indica,134.0,MYANMAR,Susceptible,False,0.0850301326282,0.0844464516228
1592,IRIS 313-11545,Indica,148.0,MYANMAR,Susceptible,False,0.665723721309,0.65819277801
1593,IRIS 313-11542,Indica,158.0,MYANMAR,Susceptible,False,1.08050485608,1.06801158257
1595,IRIS 313-11548,Indica,168.0,MYANMAR,Susceptible,False,1.49528599085,1.47783038714
1596,IRIS 313-11543,Indica,190.0,MYANMAR,Susceptible,False,2.40780448735,2.37943175717
1597,IRIS 313-11546,Indica,146.0,MYANMAR,Susceptible,False,0.582767494354,0.576229017098
1598,IRIS 313-9182,Indica,142.0,MYANMAR,,False,0.416855040446,0.412301495273
1599,IRIS 313-8751,Indica,128.0,MYANMAR,Susceptible,False,-0.163838548235,-0.161444831115
1600,IRIS 313-8659,Indica,143.0,MYANMAR,Susceptible,False,0.458333153923,0.453283375729
1601,IRIS 313-11547,Indica,166.0,MYANMAR,Susceptible,False,1.4123297639,1.39586662622
1602,IRIS 313-11406,Indica,149.0,MYANMAR,Susceptible,False,0.707201834786,0.699174658467
1603,IRIS 313-11126,Indica,134.0,MYANMAR,Susceptible,False,0.0850301326282,0.0844464516228
1604,IRIS 313-11405,Indica,158.0,MYANMAR,Resistant,False,1.08050485608,1.06801158257
1605,IRIS 313-11410,Indica,146.0,MYANMAR,,False,0.582767494354,0.576229017098
1606,IRIS 313-10547,Indica,171.0,MYANMAR,,False,1.61972033128,1.6007760285
1607,IRIS 313-11151,Indica,128.0,MYANMAR,Susceptible,False,-0.163838548235,-0.161444831115
1608,IRIS 313-12286,Indica,145.0,MYANMAR,,False,0.541289380877,0.535247136642
1609,IRIS 313-12292,Indica,169.0,MYANMAR,,False,1.53676410433,1.51881226759
1610,IRIS 313-11128,Indica,134.0,MYANMAR,Moderately resistant,False,0.0850301326282,0.0844464516228
1611,IRIS 313-11129,Indica,134.0,MYANMAR,Susceptible,False,0.0850301326282,0.0844464516228
1612,IRIS 313-11130,Indica,146.0,MYANMAR,Moderately susceptible,False,0.582767494354,0.576229017098
1613,IRIS 313-12290,Indica,145.0,MYANMAR,,False,0.541289380877,0.535247136642
1614,IRIS 313-11131,Indica,105.0,MYANMAR,Susceptible,True,-1.11783515821,-1.10402808161
1615,IRIS 313-11132,Indica,134.0,MYANMAR,Moderately resistant,False,0.0850301326282,0.0844464516228
1616,IRIS 313-11816,Indica,137.0,MYANMAR,Susceptible,False,0.20946447306,0.207392092992
1617,IRIS 313-12287,Indica,159.0,MYANMAR,,False,1.12198296956,1.10899346303
1618,IRIS 313-10575,Indica,148.0,MYANMAR,,False,0.665723721309,0.65819277801
1619,IRIS 313-11817,Indica,136.0,MYANMAR,Susceptible,False,0.167986359583,0.166410212535
1620,IRIS 313-10518,Indica,146.0,MYANMAR,,False,0.582767494354,0.576229017098
1621,IRIS 313-11818,Indica,150.0,MYANMAR,Susceptible,False,0.748679948263,0.740156538923
1622,IRIS 313-11993,Indica,171.0,MYANMAR,,False,1.61972033128,1.6007760285
1623,IRIS 313-11133,Indica,120.0,MYANMAR,Susceptible,False,-0.495663456052,-0.489299874765
1624,IRIS 313-11135,Indica,146.0,MYANMAR,Susceptible,False,0.582767494354,0.576229017098
1625,IRIS 313-12268,Indica,136.0,MYANMAR,,False,0.167986359583,0.166410212535
1626,IRIS 313-12291,Indica,155.0,MYANMAR,,False,0.956070515649,0.945065941204
1627,IRIS 313-12291,Indica,155.0,MYANMAR,,False,0.956070515649,0.945065941204
1628,IRIS 313-11137,Indica,128.0,MYANMAR,Susceptible,False,-0.163838548235,-0.161444831115
1629,IRIS 313-11138,Indica,146.0,MYANMAR,Susceptible,False,0.582767494354,0.576229017098
1630,IRIS 313-12288,Indica,171.0,MYANMAR,,False,1.61972033128,1.6007760285
1631,IRIS 313-11139,Indica,134.0,MYANMAR,Susceptible,False,0.0850301326282,0.0844464516228
1632,IRIS 313-11140,Indica,146.0,MYANMAR,Susceptible,False,0.582767494354,0.576229017098
1633,IRIS 313-11819,Indica,144.0,MYANMAR,Susceptible,False,0.4998112674,0.494265256185
1634,IRIS 313-11820,Indica,152.0,MYANMAR,Susceptible,False,0.831636175217,0.822120299836
1635,IRIS 313-12296,Indica,145.0,MYANMAR,,False,0.541289380877,0.535247136642
1636,IRIS 313-12050,Indica,151.0,MYANMAR,,False,0.79015806174,0.781138419379
1637,IRIS 313-11141,Indica,134.0,MYANMAR,Susceptible,False,0.0850301326282,0.0844464516228
1638,IRIS 313-11142,Indica,120.0,MYANMAR,Susceptible,False,-0.495663456052,-0.489299874765
1639,IRIS 313-12269,Indica,129.0,MYANMAR,,False,-0.122360434758,-0.120462950659
1640,IRIS 313-11143,Indica,134.0,MYANMAR,Susceptible,False,0.0850301326282,0.0844464516228
1641,IRIS 313-11144,Indica,134.0,MYANMAR,Susceptible,False,0.0850301326282,0.0844464516228
1642,IRIS 313-11145,Indica,134.0,MYANMAR,Susceptible,False,0.0850301326282,0.0844464516228
1643,IRIS 313-11146,Indica,134.0,MYANMAR,Susceptible,False,0.0850301326282,0.0844464516228
1644,IRIS 313-12270,Indica,146.0,MYANMAR,,False,0.582767494354,0.576229017098
1645,IRIS 313-11147,Indica,146.0,MYANMAR,Susceptible,False,0.582767494354,0.576229017098
1646,IRIS 313-11148,Indica,155.0,MYANMAR,Susceptible,False,0.956070515649,0.945065941204
1647,IRIS 313-11149,Indica,146.0,MYANMAR,Susceptible,False,0.582767494354,0.576229017098
1648,IRIS 313-11150,Indica,146.0,MYANMAR,Susceptible,False,0.582767494354,0.576229017098
1649,IRIS 313-12072,Indica,143.0,MYANMAR,,False,0.458333153923,0.453283375729
1650,IRIS 313-10520,Indica,181.0,MYANMAR,,False,2.03450146606,2.01059483307
1651,IRIS 313-11134,Indica,111.0,MYANMAR,Resistant,False,-0.868966477347,-0.858136798871
1652,IRIS 313-11541,Intermediate type,148.0,MYANMAR,Susceptible,False,0.665723721309,0.65819277801
1653,IRIS 313-11136,Intermediate type,155.0,MYANMAR,Susceptible,False,0.956070515649,0.945065941204
1654,IRIS 313-10423,Japonica,117.0,MYANMAR,,False,-0.620097796484,-0.612245516134
1655,IRIS 313-11127,Tropical japonica,105.0,MYANMAR,Susceptible,True,-1.11783515821,-1.10402808161
1656,IRIS 313-12266,Tropical japonica,118.0,MYANMAR,,False,-0.578619683007,-0.571263635677
1657,IRIS 313-11195,Tropical japonica,107.0,MYANMAR,Susceptible,True,-1.03487893126,-1.0220643207
1658,IRIS 313-12289,Tropical japonica,124.0,MYANMAR,,False,-0.329751002144,-0.32537235294
1659,IRIS 313-12289,Tropical japonica,124.0,MYANMAR,,False,-0.329751002144,-0.32537235294
1660,IRIS 313-11628,Aus/boro,125.0,NEPAL,,False,-0.288272888666,-0.284390472484
1661,IRIS 313-11628,Aus/boro,125.0,NEPAL,,False,-0.288272888666,-0.284390472484
1662,IRIS 313-10734,Aus/boro,107.0,NEPAL,Moderately susceptible,True,-1.03487893126,-1.0220643207
1663,IRIS 313-10737,Aus/boro,107.0,NEPAL,Moderately susceptible,True,-1.03487893126,-1.0220643207
1664,IRIS 313-10925,Aus/boro,106.0,NEPAL,Susceptible,True,-1.07635704473,-1.06304620115
1665,IRIS 313-10735,Aus/boro,107.0,NEPAL,Moderately resistant,True,-1.03487893126,-1.0220643207
1666,IRIS 313-12139,Aus/boro,115.0,NEPAL,,False,-0.703054023438,-0.694209277046
1667,IRIS 313-10736,Aus/boro,103.0,NEPAL,Moderately resistant,True,-1.20079138516,-1.18599184252
1668,IRIS 313-12183,Aus/boro,144.0,NEPAL,,False,0.4998112674,0.494265256185
1669,IRIS 313-12183,Aus/boro,144.0,NEPAL,,False,0.4998112674,0.494265256185
1670,IRIS 313-10623,Aus/boro,104.0,NEPAL,,True,-1.15931327169,-1.14500996207
1671,IRIS 313-10927,Aus/boro,125.0,NEPAL,Susceptible,False,-0.288272888666,-0.284390472484
1672,IRIS 313-11563,Basmati/sadri,156.0,NEPAL,Resistant,False,0.997548629126,0.986047821661
1673,IRIS 313-11629,Basmati/sadri,118.0,NEPAL,Susceptible,False,-0.578619683007,-0.571263635677
1674,IRIS 313-11629,Basmati/sadri,118.0,NEPAL,Susceptible,False,-0.578619683007,-0.571263635677
1675,IRIS 313-11566,Basmati/sadri,156.0,NEPAL,Susceptible,False,0.997548629126,0.986047821661
1676,IRIS 313-11625,Basmati/sadri,124.0,NEPAL,Susceptible,False,-0.329751002144,-0.32537235294
1677,IRIS 313-11625,Basmati/sadri,124.0,NEPAL,Susceptible,False,-0.329751002144,-0.32537235294
1678,IRIS 313-11630,Basmati/sadri,138.0,NEPAL,,False,0.250942586537,0.248373973448
1679,IRIS 313-11630,Basmati/sadri,138.0,NEPAL,,False,0.250942586537,0.248373973448
1680,IRIS 313-11626,Basmati/sadri,118.0,NEPAL,Susceptible,False,-0.578619683007,-0.571263635677
1681,IRIS 313-11626,Basmati/sadri,118.0,NEPAL,Susceptible,False,-0.578619683007,-0.571263635677
1682,IRIS 313-10732,Basmati/sadri,135.0,NEPAL,Susceptible,False,0.126508246105,0.125428332079
1683,IRIS 313-10926,Basmati/sadri,114.0,NEPAL,Susceptible,False,-0.744532136915,-0.735191157503
1684,IRIS 313-11564,Indica,170.0,NEPAL,Resistant,False,1.57824221781,1.55979414805
1685,IRIS 313-10007,Indica,138.0,NEPAL,,False,0.250942586537,0.248373973448
1686,IRIS 313-10007,Indica,138.0,NEPAL,,False,0.250942586537,0.248373973448
1687,IRIS 313-11632,Indica,130.0,NEPAL,,False,-0.0808823212805,-0.0794810702023
1688,IRIS 313-11632,Indica,130.0,NEPAL,,False,-0.0808823212805,-0.0794810702023
1689,IRIS 313-11568,Indica,114.0,NEPAL,Susceptible,False,-0.744532136915,-0.735191157503
1690,IRIS 313-11561,Indica,148.0,NEPAL,Resistant,False,0.665723721309,0.65819277801
1691,IRIS 313-11565,Indica,139.0,NEPAL,Resistant,False,0.292420700014,0.289355853904
1692,IRIS 313-11567,Indica,148.0,NEPAL,Susceptible,False,0.665723721309,0.65819277801
1693,IRIS 313-11624,Indica,110.0,NEPAL,Susceptible,False,-0.910444590824,-0.899118679328
1694,IRIS 313-11624,Indica,110.0,NEPAL,Susceptible,False,-0.910444590824,-0.899118679328
1695,IRIS 313-10924,Indica,124.0,NEPAL,Susceptible,False,-0.329751002144,-0.32537235294
1696,IRIS 313-10731,Indica,114.0,NEPAL,Susceptible,False,-0.744532136915,-0.735191157503
1697,IRIS 313-11943,Indica,114.0,NEPAL,,False,-0.744532136915,-0.735191157503
1698,IRIS 313-11944,Indica,113.0,NEPAL,,False,-0.786010250392,-0.776173037959
1699,IRIS 313-12180,Indica,130.0,NEPAL,,False,-0.0808823212805,-0.0794810702023
1700,IRIS 313-12093,Indica,138.0,NEPAL,,False,0.250942586537,0.248373973448
1701,IRIS 313-10733,Indica,121.0,NEPAL,,False,-0.454185342575,-0.448317994309
1702,IRIS 313-12182,Indica,144.0,NEPAL,,False,0.4998112674,0.494265256185
1703,IRIS 313-11627,Intermediate type,122.0,NEPAL,Moderately susceptible,False,-0.412707229098,-0.407336113852
1704,IRIS 313-11627,Intermediate type,122.0,NEPAL,Moderately susceptible,False,-0.412707229098,-0.407336113852
1705,IRIS 313-8268,Intermediate type,121.0,NEPAL,Resistant,False,-0.454185342575,-0.448317994309
1706,IRIS 313-11956,Intermediate type,114.0,NEPAL,,False,-0.744532136915,-0.735191157503
1707,IRIS 313-11956,Intermediate type,114.0,NEPAL,,False,-0.744532136915,-0.735191157503
1708,IRIS 313-11671,Temperate japonica,142.0,NEPAL,,False,0.416855040446,0.412301495273
1709,IRIS 313-11671,Temperate japonica,142.0,NEPAL,,False,0.416855040446,0.412301495273
1710,IRIS 313-11672,Tropical japonica,126.0,NEPAL,,False,-0.246794775189,-0.243408592027
1711,IRIS 313-11672,Tropical japonica,126.0,NEPAL,,False,-0.246794775189,-0.243408592027
1712,IRIS 313-7933,Tropical japonica,98.0,NEPAL,,True,-1.40818195255,-1.3909012448
1713,IRIS 313-9817,Tropical japonica,133.0,NETHERLANDS,,False,0.043552019151,0.0434645711665
1714,IRIS 313-9838,Temperate japonica,92.0,NEW ZEALAND,Susceptible,True,-1.65705063341,-1.63679252754
1715,IRIS 313-10257,Indica,130.0,NICARAGUA,,False,-0.0808823212805,-0.0794810702023
1716,IRIS 313-10257,Indica,130.0,NICARAGUA,,False,-0.0808823212805,-0.0794810702023
1717,IRIS 313-10034,Indica,154.0,NIGER,Susceptible,False,0.914592402172,0.904084060748
1718,IRIS 313-12065,Aus/boro,109.0,NIGERIA,,False,-0.951922704301,-0.940100559784
1719,IRIS 313-10047,Indica,125.0,NIGERIA,Susceptible,False,-0.288272888666,-0.284390472484
1720,IRIS 313-10109,Indica,147.0,NIGERIA,,False,0.624245607831,0.617210897554
1721,IRIS 313-12014,Indica,142.0,NIGERIA,,False,0.416855040446,0.412301495273
1722,IRIS 313-12015,Indica,142.0,NIGERIA,,False,0.416855040446,0.412301495273
1723,IRIS 313-11930,Indica,129.0,NIGERIA,,False,-0.122360434758,-0.120462950659
1724,IRIS 313-10572,Indica,146.0,NIGERIA,,False,0.582767494354,0.576229017098
1725,IRIS 313-11713,Intermediate type,156.0,NIGERIA,,False,0.997548629126,0.986047821661
1726,IRIS 313-11415,Intermediate type,140.0,NIGERIA,Susceptible,False,0.333898813491,0.33033773436
1727,IRIS 313-8523,Japonica,104.0,NIGERIA,Susceptible,True,-1.15931327169,-1.14500996207
